lat,lon,polygon_id
-11.17197,131.882498,0
-11.251397,131.940278,0
-11.226251,131.983246,0
-11.129164,131.985606,0
-11.192478,132.07781,0
-11.228936,132.085948,0
-11.208754,132.114513,0
-11.331964,132.10727,0
-11.343683,132.127778,0
-11.303399,132.140636,0
-11.406427,132.174653,0
-11.410333,132.203868,0
-11.351251,132.188324,0
-11.363865,132.226899,0
-11.339451,132.235606,0
-11.303399,132.188324,0
-11.216892,132.190766,0
-11.137302,132.148123,0
-11.132745,132.188324,0
-11.268487,132.285167,0
-11.162205,132.277517,0
-11.161798,132.319591,0
-11.122003,132.343028,0
-11.283136,132.37794,0
-11.212498,132.445079,0
-11.234145,132.474946,0
-11.338149,132.517345,0
-11.406427,132.613536,0
-11.508396,132.674164,0
-11.508233,132.73699,0
-11.399672,132.833263,0
-11.418878,132.894867,0
-11.338149,132.867442,0
-11.331801,132.910981,0
-11.509942,133.07602,0
-11.560968,133.074229,0
-11.70436,133.166759,0
-11.729587,133.261241,0
-11.688246,133.292003,0
-11.688246,133.34669,0
-11.759454,133.323741,0
-11.761,133.372406,0
-11.72381,133.407237,0
-11.766778,133.405284,0
-11.790785,133.478526,0
-11.749119,133.532074,0
-11.865818,133.532074,0
-11.811212,133.55836,0
-11.821384,133.655284,0
-11.770196,133.682384,0
-11.770196,133.751231,0
-11.714939,133.802501,0
-11.722345,133.915782,0
-11.757908,133.938975,0
-11.806817,133.846365,0
-11.855239,133.843761,0
-11.91367,133.943126,0
-11.844822,134.056,0
-11.927911,134.087087,0
-11.87949,134.13795,0
-11.947686,134.195079,0
-11.976658,134.167817,0
-12.07643,134.185802,0
-11.968194,134.285004,0
-12.05755,134.428966,0
-12.064386,134.594249,0
-11.960626,134.704763,0
-11.947686,134.768565,0
-12.12656,134.861095,0
-12.146091,134.967052,0
-12.259942,135.07016,0
-12.243767,135.147221,0
-12.300823,135.21759,0
-12.274591,135.229991,0
-12.228222,135.170075,0
-12.245701,135.338145,0
-12.226332,135.349376,0
-12.19133,135.222684,0
-12.153741,135.313487,0
-12.12831,135.302948,0
-12.087613,135.366267,0
-12.113572,135.460219,0
-12.062265,135.536242,0
-12.098565,135.587901,0
-12.018483,135.711997,0
-12.05755,135.581065,0
-11.965102,135.59254,0
-11.919366,135.775157,0
-11.84588,135.875255,0
-11.766778,135.868419,0
-11.75921,135.900401,0
-11.777032,135.936778,0
-11.849899,135.903417,0
-11.951918,135.811209,0
-12.003019,135.716907,0
-11.968194,135.91627,0
-12.005548,135.82838,0
-12.147143,135.668823,0
-12.203286,135.652138,0
-12.311456,135.731944,0
-12.151625,135.880138,0
-12.182306,135.912608,0
-12.064386,136.053477,0
-12.213637,135.935395,0
-12.264581,135.974457,0
-12.232192,136.060232,0
-12.36297,135.985118,0
-12.465916,136.033946,0
-12.427504,136.070811,0
-12.461602,136.173595,0
-12.415785,136.284516,0
-12.222914,136.363048,0
-12.21116,136.234943,0
-12.170831,136.177013,0
-11.942333,136.450713,0
-11.940792,136.51231,0
-11.896443,136.572215,0
-11.986425,136.470251,0
-11.993246,136.533289,0
-12.079251,136.560134,0
-12.083353,136.586626,0
-12.174278,136.590575,0
-12.263604,136.663585,0
-12.265802,136.745372,0
-12.225763,136.752778,0
-12.204699,136.67944,0
-12.164483,136.760916,0
-12.223414,136.87638,0
-12.288968,136.926911,0
-12.348983,136.927816,0
-12.345473,136.983653,0
-12.541406,136.771177,0
-12.456476,136.805512,0
-12.475763,136.740245,0
-12.574338,136.761285,0
-12.616143,136.701182,0
-12.713272,136.690138,0
-12.714939,136.608409,0
-12.830336,136.610688,0
-12.745212,136.559255,0
-12.754734,136.527301,0
-12.804426,136.532428,0
-12.773858,136.47169,0
-12.850763,136.489757,0
-12.87184,136.545665,0
-12.912856,136.545421,0
-12.954941,136.636944,0
-12.995739,136.657494,0
-12.982354,136.602061,0
-13.014068,136.581716,0
-12.963762,136.55524,0
-12.975193,136.496755,0
-13.007989,136.498302,0
-13.058201,136.567231,0
-13.155083,136.531334,0
-13.166464,136.481245,0
-13.242364,136.472341,0
-13.216404,136.443858,0
-13.321538,136.342625,0
-13.307989,136.322001,0
-13.248636,136.337524,0
-13.225763,136.388194,0
-13.065362,136.371593,0
-13.046882,136.332856,0
-13.162774,136.30836,0
-13.129653,136.249278,0
-13.197035,136.245372,0
-13.262878,136.158618,0
-13.122247,136.147634,0
-13.230227,136.085867,0
-13.230076,136.053477,0
-13.311944,136.053477,0
-13.215505,136.008285,0
-13.288021,135.956811,0
-13.256149,135.942839,0
-13.325764,135.883365,0
-13.415117,135.922647,0
-13.425652,135.969435,0
-13.464104,135.919877,0
-13.430094,135.880528,0
-13.455987,135.854747,0
-13.539809,135.869395,0
-13.600186,135.844837,0
-13.666812,135.884686,0
-13.675063,135.923106,0
-13.713637,135.886729,0
-13.742283,135.9699,0
-13.654392,136.037364,0
-13.662693,136.077891,0
-13.798028,136.004893,0
-13.901056,135.991384,0
-13.959649,135.923106,0
-14.195245,135.909434,0
-14.265395,135.759125,0
-14.427264,135.667741,0
-14.452569,135.609386,0
-14.651544,135.522634,0
-14.720636,135.434093,0
-14.722833,135.368175,0
-14.948012,135.469574,0
-15.408624,136.22462,0
-15.559503,136.273204,0
-15.613865,136.348399,0
-15.621515,136.416515,0
-15.719008,136.528575,0
-15.71087,136.594737,0
-15.862237,136.722911,0
-15.935968,136.715587,0
-15.900486,136.786957,0
-15.934666,136.925548,0
-15.895278,136.929861,0
-15.86419,136.991873,0
-16.122166,137.361176,0
-16.25213,137.746104,0
-16.437107,137.866873,0
-16.697198,138.184255,0
-16.794366,138.492686,0
-16.779718,138.657237,0
-16.870864,138.840343,0
-16.89544,139.008311,0
-16.977634,139.062185,0
-17.032973,139.158051,0
-17.203709,139.164317,0
-17.348321,139.274181,0
-17.375665,139.43865,0
-17.532403,139.640961,0
-17.621352,139.925304,0
-17.70615,139.999522,0
-17.702081,140.240489,0
-17.630304,140.523204,0
-17.441176,140.845225,0
-17.138849,140.948985,0
-17.018324,140.947032,0
-16.800226,141.083507,0
-16.703058,141.199474,0
-16.573012,141.234223,0
-16.495538,141.292654,0
-16.402439,141.289561,0
-16.215265,141.352794,0
-16.061782,141.431163,0
-15.929376,141.377696,0
-15.648858,141.439708,0
-15.218683,141.580903,0
-15.093927,141.658946,0
-15.011407,141.665701,0
-14.877699,141.604259,0
-14.483819,141.521658,0
-14.204278,141.601085,0
-14.114516,141.598481,0
-13.9485,141.485037,0
-13.865492,141.467784,0
-13.571384,141.527029,0
-13.346124,141.631521,0
-13.346124,141.673106,0
-13.250584,141.693614,0
-12.985772,141.583751,0
-12.89365,141.631521,0
